"date","gamepk","hometeamid","hometeamname","awayteamid","awayteamname","parkid","park","batterid","battername","batside","batterteamid","pitcherid","pitchername","pitcherteamid","pitchside","balls","strikes","result_type","pitch_type","pitch_speed","zone_location_x","zone_location_z","launch_speed","launch_vert_ang","launch_horiz_ang","landing_location_x","landing_location_y","hang_time"
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",488862,"Escobar, Yunel","R",108,572971,"Keuchel, Dallas",117,"L",3,1,"grounded_into_double_play","FT",88.971336,0.64292258,2.0268788,94.97744,-15.030536,12.478154,2.2878518,9.3502531,0.057321161
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",608324,"Bregman, Alex","R",117,500724,"Ramirez, JC",108,"R",3,2,"double","FT",97.756348,0.32783076,1.6740454,95.476967,18.390921,10.110051,104.79791,314.84158,3.5564165
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",545361,"Trout, Mike","R",108,572971,"Keuchel, Dallas",117,"L",1,0,"single","FF",89.145737,-0.62616742,2.1753461,95.277191,3.9194138,-6.3904729,-8.4444561,80.235298,0.61853695
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",543068,"Cron, C.J.","R",108,572971,"Keuchel, Dallas",117,"L",0,1,"field_out","CH",78.075455,0.69964629,3.3046858,92.511047,20.511948,-4.1095319,-14.40383,341.60858,3.8354073
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",502210,"Reddick, Josh","L",117,500724,"Ramirez, JC",108,"R",0,0,"double","FT",94.150032,-0.48871967,2.7162588,92.406044,27.483322,-16.150423,-166.5853,282.06842,4.3267512
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",514888,"Altuve, Jose","R",117,500724,"Ramirez, JC",108,"R",0,1,"field_out","SL",88.285728,0.47244126,1.6200665,81.223267,34.908657,18.911724,147.75708,248.43826,4.6848407
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",435263,"McCann, Brian","L",117,501625,"Alvarez, Jose",108,"L",3,2,"field_out","CU",76.410294,0.30688643,2.2200329,75.423752,39.292099,-8.0058508,-82.941002,239.30504,4.7378597
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",594828,"Gattis, Evan","R",117,453284,"Parker, Blake",108,"R",1,1,"single","FF",94.511902,0.52163142,3.2539408,93.87616,4.7438197,32.113358,66.917252,89.538879,0.91105902
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",493114,"Aoki, Norichika","L",117,453284,"Parker, Blake",108,"R",1,2,"field_out","FS",82.911621,-1.1290218,2.5468585,90.96077,7.7428904,-13.820034,-49.635166,148.04344,1.3435638
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",592743,"Simmons, Andrelton","R",108,572971,"Keuchel, Dallas",117,"L",1,1,"field_out","FC",86.171387,-0.20259269,2.5887604,87.649612,53.039925,-38.469856,-153.55977,182.39389,6.1374445
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",457727,"Maybin, Cameron","R",108,572971,"Keuchel, Dallas",117,"L",1,2,"double","FC",87.18676,-1.5035495,2.4843438,91.044029,14.710475,-37.052296,-150.01764,165.18019,2.1039007
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",543807,"Springer, George","R",117,573046,"Morin, Mike",108,"R",0,0,"field_out","CH",71.725975,0.42638296,2.5451338,78.806473,29.086697,-7.0662875,-2.5706,279.88803,4.0367341
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",502210,"Reddick, Josh","L",117,573046,"Morin, Mike",108,"R",2,2,"home_run","SL",78.492706,0.30945075,1.7464502,88.750908,34.645893,27.597174,211.32152,283.36627,5.2591176
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",514888,"Altuve, Jose","R",117,573046,"Morin, Mike",108,"R",0,1,"field_out","FF",92.378082,0.45841947,2.5440457,102.64678,7.7362537,24.365446,86.321342,143.86574,1.3092633
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",488862,"Escobar, Yunel","R",108,571704,"Giles, Ken",117,"R",1,1,"field_out","SL",85.107788,0.021096267,2.4073632,83.998756,54.199997,20.361925,122.38302,175.70049,5.9301543
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",545361,"Trout, Mike","R",108,571704,"Giles, Ken",117,"R",1,1,"field_out","SL",84.795822,-1.0734528,2.1163065,63.925896,7.2132525,10.458923,15.935791,71.44059,0.84733212
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",405395,"Pujols, Albert","R",108,571704,"Giles, Ken",117,"R",0,1,"field_out","SL",85.250496,-0.96663445,2.1484575,56.53532,-19.281115,-13.310036,-2.2661839,6.5895901,0.072951019
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",594828,"Gattis, Evan","R",117,500610,"Guerra, Deolis",108,"R",2,2,"single","CU",77.732185,0.18545969,2.3426065,85.422752,-31.502214,0.34056625,0.23992115,3.9285126,0.032709301
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",608324,"Bregman, Alex","R",117,500610,"Guerra, Deolis",108,"R",1,0,"grounded_into_double_play","SL",85.168259,0.50379699,2.0583262,81.888771,10.620724,-8.1692715,-22.083071,130.97025,1.2602093
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",543068,"Cron, C.J.","R",108,501789,"Harris, Will",117,"R",2,2,"field_out","CU",82.801521,-0.14127584,1.6496722,72.150246,82.08065,42.089451,49.805916,39.152824,5.5550933
2017-04-19,490317,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",592743,"Simmons, Andrelton","R",108,501789,"Harris, Will",117,"R",2,2,"field_out","FF",92.91507,0.34923241,2.6882324,100.16677,6.3602366,3.1165874,9.3643198,102.92625,0.77615297
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",543094,"Decker, Jaff","L",133,623434,"Hauschild, Mike",140,"R",0,2,"field_out","CH",83.231491,-0.74416858,2.0716627,81.737221,-8.8590479,20.699759,3.8902266,14.780921,0.11232361
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",455139,"Chirinos, Robinson","R",140,534910,"Hahn, Jesse",133,"R",2,1,"force_out","FF",93.801689,0.32149118,1.2830113,79.896294,-7.7878881,-21.856739,-3.1313963,10.417133,0.080746472
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",501981,"Davis, Khris","R",133,527048,"Perez, Martin",140,"L",2,2,"single","CH",85.675941,0.20756789,1.8021642,91.070663,5.2656879,-22.626192,-34.055912,73.339561,0.65010929
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",572033,"Phegley, Josh","R",133,527048,"Perez, Martin",140,"L",0,1,"grounded_into_double_play","SL",84.660141,-1.0988543,1.4358797,68.858269,8.8422432,-38.21302,-55.471546,66.581635,0.90648258
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",608577,"Mazara, Nomar","L",140,534910,"Hahn, Jesse",133,"R",0,0,"field_out","CH",85.835869,-0.21610917,1.5882547,76.858429,62.333008,-2.4045134,-55.35984,165.2917,5.6264482
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",435063,"Napoli, Mike","R",140,534910,"Hahn, Jesse",133,"R",3,1,"single","FT",92.74762,-0.64085287,2.7769852,75.841217,23.41032,-26.445858,-117.66388,203.37872,2.8486078
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",475174,"Alonso, Yonder","L",133,527048,"Perez, Martin",140,"L",3,2,"field_out","FF",93.956383,0.019009273,2.2443547,91.566635,-15.343393,17.678648,2.4102104,8.679431,0.061415404
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",640461,"Pinder, Chad","R",133,527048,"Perez, Martin",140,"L",0,0,"double","CU",78.712425,-0.47349691,2.325057,108.17683,17.836372,-5.0047612,-7.0062714,375.26215,3.789933
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",543094,"Decker, Jaff","L",133,527048,"Perez, Martin",140,"L",3,1,"field_out","FT",91.311546,0.81084853,2.0048599,97.281006,8.5764484,38.664455,91.739883,99.333427,1.0877228
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",434658,"Davis, Rajai","R",133,623434,"Hauschild, Mike",140,"R",1,0,"field_out","FF",91.296013,-0.16683643,2.1601186,83.402046,30.692966,-23.29397,-142.82109,273.71542,4.7129388
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",608336,"Gallo, Joey","L",140,534910,"Hahn, Jesse",133,"R",0,0,"home_run","FT",93.409882,0.081979178,2.311172,108.15833,28.475729,8.1329994,25.643135,435.80579,5.6421747
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",455139,"Chirinos, Robinson","R",140,534910,"Hahn, Jesse",133,"R",0,1,"field_out","CU",75.035332,1.0623491,1.7582613,55.080044,-36.406258,48.73394,2.9115007,3.7552226,0.039076507
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",595777,"Profar, Jurickson","L",140,534910,"Hahn, Jesse",133,"R",1,2,"field_out","FT",93.525787,0.11686256,2.0556576,87.100029,3.7958131,2.7448239,0.31589118,90.981575,0.76543403
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",425783,"Choo, Shin-Soo","L",140,534910,"Hahn, Jesse",133,"R",1,0,"field_out","FT",93.939804,0.51656181,2.8026893,81.671417,58.454182,0.25100255,-31.821276,189.62544,6.0445962
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",489267,"Rosales, Adam","R",133,623434,"Hauschild, Mike",140,"R",2,2,"field_out","FF",91.848183,-0.29795343,1.4977063,100.51049,2.5949569,-12.263848,-13.358275,58.377708,0.42125428
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",501981,"Davis, Khris","R",133,623434,"Hauschild, Mike",140,"R",0,0,"home_run","FF",92.082962,-0.62263829,1.9383297,106.53656,27.916361,3.7680438,97.845085,405.87381,5.7451534
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",592387,"Healy, Ryon","R",133,623434,"Hauschild, Mike",140,"R",1,1,"field_out","CH",84.242897,-0.8797161,2.3367033,77.464684,-3.9254041,-31.041183,-12.83245,24.228432,0.21851993
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",572033,"Phegley, Josh","R",133,623434,"Hauschild, Mike",140,"R",1,1,"field_out","CH",84.127167,-0.96922261,2.3756096,45.829681,-37.454037,-52.459316,-3.4296999,3.724113,0.058516204
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",462101,"Andrus, Elvis","R",140,534910,"Hahn, Jesse",133,"R",0,1,"field_out","SL",84.451141,0.35081831,2.8519824,102.91132,3.3410501,6.0493546,12.085186,84.829109,0.60581601
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",640461,"Pinder, Chad","R",133,623434,"Hauschild, Mike",140,"R",0,1,"home_run","CH",83.934509,-0.30033514,1.5734096,107.76302,18.602892,-10.313552,-69.382957,399.76154,4.2030487
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",461858,"Plouffe, Trevor","R",133,527048,"Perez, Martin",140,"L",3,2,"field_out","FT",94.698853,0.351307,1.8795323,71.465385,-28.930765,-43.142128,-2.1924765,5.8081889,0.040276498
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",434658,"Davis, Rajai","R",133,623434,"Hauschild, Mike",140,"R",0,2,"single","CH",84.857796,0.68462574,1.3823707,87.532127,6.3673806,-23.148058,-55.251369,110.24383,1.0703632
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",489267,"Rosales, Adam","R",133,623434,"Hauschild, Mike",140,"R",1,1,"single","FF",90.903259,-0.13129656,2.8108954,94.346489,6.6584063,-25.08297,-47.63562,89.816467,0.80352592
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",461858,"Plouffe, Trevor","R",133,623434,"Hauschild, Mike",140,"R",0,1,"single","CH",83.546341,-0.0136359,1.63104,70.999054,19.299196,2.9199982,33.651203,175.94688,2.2656415
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",455139,"Chirinos, Robinson","R",140,425492,"Madson, Ryan",133,"R",1,0,"field_out","FF",94.604012,0.055515528,2.0844297,103.61512,36.487419,-14.220007,-103.5119,359.10242,6.2260394
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",595777,"Profar, Jurickson","L",140,425492,"Madson, Ryan",133,"R",0,0,"field_out","CH",84.967262,-0.97684497,2.0113804,80.53125,48.453819,7.1099529,14.178823,231.63792,5.5961943
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",592387,"Healy, Ryon","R",133,623434,"Hauschild, Mike",140,"R",0,1,"single","SL",83.303993,0.44795823,2.2459671,82.806396,9.4516144,-20.714672,-48.596821,111.13508,1.105296
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",572033,"Phegley, Josh","R",133,623434,"Hauschild, Mike",140,"R",0,2,"grounded_into_double_play","SL",80.495132,-0.62750047,1.3250409,70.077271,-8.2160549,-39.060707,-7.474216,12.48061,0.11231992
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",475174,"Alonso, Yonder","L",133,623434,"Hauschild, Mike",140,"R",3,2,"home_run","SI",83.47216,0.28482231,1.7963014,111.52961,26.067146,21.283398,231.31682,351.80298,4.6161857
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",640461,"Pinder, Chad","R",133,623434,"Hauschild, Mike",140,"R",0,0,"field_out","FF",91.917068,-0.51171517,1.9254203,91.123032,29.674442,12.479011,144.02834,272.07867,4.4802728
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",460576,"Gomez, Carlos","R",140,543056,"Coulombe, Danny",133,"L",1,1,"field_out","CH",85.523041,0.21984068,2.0301509,111.44843,-5.2661958,-22.075319,-7.0799613,21.113203,0.13332829
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",425783,"Choo, Shin-Soo","L",140,543056,"Coulombe, Danny",133,"L",1,0,"field_out","FF",89.481697,0.60941368,2.2841253,89.616081,24.389868,5.3487959,6.4469781,336.72739,4.2383318
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",592261,"DeShields, Delino","R",140,521230,"Hendriks, Liam",133,"R",2,2,"single","SL",87.111588,0.81384099,2.3301301,95.784828,-11.079707,25.162172,5.5005083,10.912077,0.080429703
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",596059,"Odor, Rougned","L",140,521230,"Hendriks, Liam",133,"R",0,0,"field_out","FT",94.077515,-0.59111172,2.9141829,69.881615,-61.217842,42.771767,0.51949912,3.883667,0.033624858
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",462101,"Andrus, Elvis","R",140,521230,"Hendriks, Liam",133,"R",1,1,"field_out","FF",94.70002,-0.97827411,2.3928275,92.792343,17.046253,-9.0521622,-25.959087,313.93289,3.5086408
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",608336,"Gallo, Joey","L",140,521230,"Hendriks, Liam",133,"R",0,0,"field_out","FF",94.686806,0.66219336,1.8472739,110.52734,-0.40619162,37.592911,21.168499,28.852854,0.22234312
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",460576,"Gomez, Carlos","R",140,534910,"Hahn, Jesse",133,"R",0,0,"field_out","FT",94.376335,-0.32174292,2.9445562,83.328903,26.600929,-3.5134749,19.115351,293.97156,4.2524514
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",425783,"Choo, Shin-Soo","L",140,534910,"Hahn, Jesse",133,"R",2,0,"field_out","FT",92.669342,-0.72032803,2.5636368,102.22182,19.835295,-22.228209,-184.50043,252.95378,3.2652838
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",608577,"Mazara, Nomar","L",140,534910,"Hahn, Jesse",133,"R",0,2,"field_out","FT",94.129547,-0.24596128,3.6042378,100.65576,-15.894425,-3.0047688,-0.896891,13.643188,0.088306278
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",434658,"Davis, Rajai","R",133,527048,"Perez, Martin",140,"L",1,1,"double","FF",93.564568,-0.86425781,2.4677422,64.160049,45.103634,30.279612,131.87067,136.62379,4.0559864
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",489267,"Rosales, Adam","R",133,527048,"Perez, Martin",140,"L",0,1,"sac_bunt","FF",94.309662,-0.70137072,2.6246936,40.879745,-0.36776796,-24.87775,-11.018998,25.394405,0.41678897
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",592387,"Healy, Ryon","R",133,527048,"Perez, Martin",140,"L",2,1,"single","FT",94.331413,0.07520318,1.7606689,98.114868,9.5422926,-0.48194328,4.9842877,175.37711,1.4581451
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",572033,"Phegley, Josh","R",133,527048,"Perez, Martin",140,"L",2,2,"double","FT",94.216927,0.8341648,2.352217,97.429764,15.487749,9.9241381,88.946434,293.46872,3.089673
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",475174,"Alonso, Yonder","L",133,527048,"Perez, Martin",140,"L",3,2,"double","FT",93.751625,0.90102011,2.5614331,104.7046,9.6389694,29.54038,127.58709,170.87009,1.7557561
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",435063,"Napoli, Mike","R",140,534910,"Hahn, Jesse",133,"R",1,1,"field_out","FT",94.754234,0.4033246,2.2288578,97.159119,-16.757061,-6.7307019,-0.41263956,7.6670704,0.052095354
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",596059,"Odor, Rougned","L",140,534910,"Hahn, Jesse",133,"R",2,1,"field_out","CH",85.637474,-0.96792799,2.8385241,96.043762,29.096144,2.3464346,-13.53711,377.81613,5.1186223
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",462101,"Andrus, Elvis","R",140,534910,"Hahn, Jesse",133,"R",0,2,"field_out","SL",85.722404,0.49696723,2.6508532,101.4538,-10.123232,4.416193,1.5768132,15.771091,0.099934697
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",543094,"Decker, Jaff","L",133,527048,"Perez, Martin",140,"L",3,2,"single","CH",85.857262,0.52060038,1.9771866,100.45528,8.6830273,28.908291,79.069084,119.70076,1.1106098
2017-04-19,490323,133,"Oakland",140,"Texas",10,"Oakland Coliseum",434658,"Davis, Rajai","R",133,527048,"Perez, Martin",140,"L",1,0,"field_out","CH",86.007034,0.26163083,2.2456021,89.064346,20.309065,-27.806597,-173.7677,235.11525,3.3385956
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",488862,"Escobar, Yunel","R",108,621121,"McCullers, Lance",117,"R",0,0,"grounded_into_double_play","FF",92.979355,-0.93100417,2.2491891,72.366783,-11.057332,1.5876619,-0.6110239,13.206904,0.10783994
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",594777,"Calhoun, Kole","L",108,621121,"McCullers, Lance",117,"R",2,2,"single","KC",86.782555,0.17451942,2.0964746,102.54157,4.8156891,29.356628,52.357666,84.759552,0.72078311
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",136860,"Beltran, Carlos","L",117,533167,"Shoemaker, Matt",108,"R",1,1,"field_out","FT",89.977356,-0.96429777,2.7313685,86.215004,28.95558,-0.086050667,-32.41008,323.88922,4.6580429
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",435263,"McCann, Brian","L",117,533167,"Shoemaker, Matt",108,"R",1,1,"field_out","FT",90.122856,-0.94160825,2.0964406,97.579445,4.6572824,10.742285,16.206835,85.018517,0.64345276
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",543068,"Cron, C.J.","R",108,621121,"McCullers, Lance",117,"R",1,0,"field_out","KC",84.004417,-0.71852571,2.8312275,49.048172,81.453117,36.719341,13.441148,30.846804,4.4920063
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",594828,"Gattis, Evan","R",117,533167,"Shoemaker, Matt",108,"R",1,0,"field_out","SL",81.014732,-0.09436024,1.9946119,80.211548,8.492342,-37.647396,-64.637947,76.696396,0.93242681
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",514888,"Altuve, Jose","R",117,533167,"Shoemaker, Matt",108,"R",0,0,"field_out","FF",91.333572,-0.30482215,2.0988369,87.180069,35.73439,14.070742,146.27547,275.11038,5.0278997
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",503556,"Gonzalez, Marwin","L",117,533167,"Shoemaker, Matt",108,"R",1,1,"field_out","FS",84.275085,-0.80286229,1.7694151,87.011978,-3.8665783,26.913206,7.6332765,20.000578,0.16276181
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",488862,"Escobar, Yunel","R",108,606965,"Devenski, Chris",117,"R",1,1,"field_out","CH",82.793518,0.22827703,2.5515728,106.05438,-4.4187436,-14.242607,-5.7846308,26.842312,0.16466615
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",543807,"Springer, George","R",117,502032,"Norris, Bud",108,"R",0,1,"field_out","FC",90.471367,0.55493397,2.0588,79.184807,26.858362,23.12166,151.9736,210.01312,3.5949247
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",136860,"Beltran, Carlos","L",117,502032,"Norris, Bud",108,"R",2,1,"field_out","FC",87.862045,-0.4418602,2.6287463,94.96093,19.863171,2.1704385,-20.836147,355.07947,4.1663947
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",545361,"Trout, Mike","R",108,606965,"Devenski, Chris",117,"R",0,2,"home_run","CH",83.308922,-0.23112349,2.5244443,103.67651,40.863586,-18.371788,-145.37312,328.44336,6.3740764
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",405395,"Pujols, Albert","R",108,606965,"Devenski, Chris",117,"R",1,2,"field_out","SL",81.664268,0.65837419,1.8287811,81.232063,47.695488,-6.8285766,-22.70549,246.47267,5.5208526
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",543068,"Cron, C.J.","R",108,606965,"Devenski, Chris",117,"R",1,1,"single","SL",80.971481,0.47064424,2.2397237,103.64866,7.6508479,-22.636618,-78.062546,158.07132,1.3831134
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",592743,"Simmons, Andrelton","R",108,606965,"Devenski, Chris",117,"R",0,1,"single","FF",94.236374,-0.076968975,2.1039212,104.2737,4.8563671,-5.1369166,-9.1426554,105.6487,0.75809139
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",621043,"Correa, Carlos","R",117,533167,"Shoemaker, Matt",108,"R",3,1,"field_out","FF",92.602295,0.27420783,2.4776452,95.048424,43.568119,-3.4459205,23.887304,308.23853,6.3125167
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",435263,"McCann, Brian","L",117,533167,"Shoemaker, Matt",108,"R",1,2,"field_out","FS",85.674477,-0.60142273,1.3407031,92.269775,-5.6291666,21.364237,3.7544749,12.838482,0.091686428
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",608324,"Bregman, Alex","R",117,533167,"Shoemaker, Matt",108,"R",1,1,"double","FF",93.137596,0.12165046,2.1907706,102.56512,16.967321,10.012384,107.47459,293.89655,3.0241754
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",545350,"Marisnick, Jake","R",117,533167,"Shoemaker, Matt",108,"R",2,2,"field_out","FS",86.685287,0.32620764,1.454168,68.169235,13.365384,5.3816652,18.572817,117.81719,1.3258246
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",455117,"Maldonado, Martin","R",108,621121,"McCullers, Lance",117,"R",1,0,"field_out","CH",90.942085,-0.26861545,2.0071933,82.046165,-34.567257,-8.6871405,-0.70563793,4.3036971,0.029435426
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",594777,"Calhoun, Kole","L",108,621121,"McCullers, Lance",117,"R",1,1,"field_out","CH",86.263031,-1.3577373,3.2367637,84.968307,39.404144,8.5643435,54.854721,301.48138,5.6387644
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",543807,"Springer, George","R",117,533167,"Shoemaker, Matt",108,"R",3,0,"field_out","FT",91.2229,-0.37097877,1.9053651,89.292679,-27.658587,-15.139439,-1.2753863,4.1889391,0.030098885
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",514888,"Altuve, Jose","R",117,533167,"Shoemaker, Matt",108,"R",0,1,"field_out","FF",91.469055,-0.75936651,3.2748363,87.780014,30.706701,5.625824,88.932182,317.57928,4.6377082
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",488862,"Escobar, Yunel","R",108,621121,"McCullers, Lance",117,"R",0,0,"field_out","FF",92.329483,-0.065074995,3.0609152,98.303284,-18.647161,2.0335295,0.25354987,11.353099,0.067835689
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",545361,"Trout, Mike","R",108,621121,"McCullers, Lance",117,"R",1,1,"force_out","KC",84.997787,0.60958421,2.4215982,108.07969,-15.361387,14.30122,2.6380284,7.8140421,0.052433491
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",405395,"Pujols, Albert","R",108,621121,"McCullers, Lance",117,"R",0,2,"force_out","KC",84.192093,0.22580549,1.6168141,92.456558,1.6932862,-31.55714,-27.527147,44.482849,0.39795896
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",136860,"Beltran, Carlos","L",117,533167,"Shoemaker, Matt",108,"R",2,2,"home_run","FS",86.474289,-0.084186368,2.1614704,100.48115,22.061333,24.157061,205.666,309.82205,4.2081742
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",545361,"Trout, Mike","R",108,621121,"McCullers, Lance",117,"R",3,2,"field_out","KC",84.685287,0.099187389,1.7557466,87.025444,23.950157,3.1610937,70.097252,291.99716,3.8052874
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",405395,"Pujols, Albert","R",108,621121,"McCullers, Lance",117,"R",2,2,"field_out","KC",87.726418,0.26225418,1.5576279,97.660591,2.2438517,-30.833748,-29.01992,47.674332,0.39873901
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",435263,"McCann, Brian","L",117,533167,"Shoemaker, Matt",108,"R",1,0,"field_out","FF",91.511795,0.10651581,1.6693877,95.879822,27.089247,10.316774,64.184113,380.8645,4.9820199
2017-04-20,490331,117,"Houston",108,"LA Angels",2392,"Minute Maid Park",608324,"Bregman, Alex","R",117,533167,"Shoemaker, Matt",108,"R",2,1,"field_out","FS",83.308479,0.00065447023,2.1940391,68.266319,-31.769812,-32.646591,-2.031832,5.7003818,0.044396341
